numer ramki	temp_defekt_sreddnica10mm_glebokosc1mm	temp_plyta	temp_plyta	temp_plyta	temp_plyta
517	24.9782	25.0923	25.0857	24.9726	25.0242
518	24.9843	25.0484	25.0695	24.9377	25.0559
519	25.0004	25.1132	25.1133	24.9721	25.0587
520	25.0159	25.1134	25.0504	24.9817	25.0174
521	24.9686	25.0723	25.0501	25.0286	25.0045
522	53.7857	53.7857	53.7857	53.7857	53.7857
523	53.7857	53.7857	53.7857	53.7857	53.7857
524	96.208	94.8673	94.4803	95.682	95.467
525	70.653	69.716	69.388	70.2382	70.1098
526	55.4537	54.3696	54.2438	55.0661	54.8414
527	45.1403	44.3675	44.1313	44.8292	44.6596
528	38.8518	38.1477	37.9921	38.6156	38.4666
529	35.012	34.3592	34.3494	34.789	34.7488
530	32.5787	32.0761	32.0163	32.4221	32.3583
531	31.0259	30.52	30.5031	30.8314	30.7689
532	30.0146	29.5972	29.5437	29.8342	29.7628
533	29.2676	28.9257	28.8822	29.1216	29.09
534	28.787	28.4328	28.409	28.6439	28.6105
535	28.335	28.0385	28.0178	28.2548	28.2233
536	28.0208	27.7879	27.7511	27.9106	27.9112
537	27.7455	27.5248	27.515	27.6801	27.6466
538	27.6258	27.3455	27.3163	27.4925	27.4532
539	27.4155	27.183	27.1961	27.2924	27.3224
540	27.2308	27.0812	27.0181	27.1437	27.1777
541	27.1231	26.9549	26.9118	27.0434	27.0653
542	27.0415	26.8742	26.8747	26.9536	27.0042
543	26.9292	26.8037	26.7749	26.8724	26.9518
544	26.8481	26.755	26.7342	26.7902	26.8367
545	26.7683	26.6625	26.634	26.8127	26.7508
546	26.7098	26.5802	26.5863	26.6357	26.7084
547	26.6554	26.5655	26.5803	26.5637	26.6599
548	26.5799	26.5195	26.4823	26.5219	26.6319
549	26.5148	26.4734	26.4499	26.5016	26.5908
550	26.5093	26.4273	26.4215	26.4237	26.5832
551	26.4655	26.3515	26.3874	26.3798	26.4808
552	26.3787	26.3189	26.3023	26.3388	26.4563
553	26.3639	26.2992	26.2529	26.27	26.4786
554	26.3552	26.2889	26.2543	26.2747	26.3645
555	26.287	26.2325	26.2443	26.2394	26.3462
556	26.3012	26.2259	26.2274	26.2535	26.3851
557	26.2425	26.2228	26.1609	26.1521	26.3319
558	26.2078	26.1645	26.1477	26.1235	26.299
559	26.1446	26.1096	26.1692	26.0909	26.2766
560	26.1577	26.1299	26.1114	26.1075	26.2161
561	26.1139	26.18	26.1041	26.0534	26.2235
562	26.0881	26.0912	26.0902	26.0545	26.2542
563	26.0626	26.0558	26.0435	26.0243	26.2076
564	26.0353	26.0566	26.0369	26.0074	26.1876
565	26.0659	26.0179	26.005	25.9619	26.1937
566	26.0659	26.0332	25.9573	25.9625	26.1519
567	25.9755	25.9865	25.9837	25.9684	26.158
568	25.9889	25.9843	26.0363	25.8817	26.1479
569	25.944	25.9847	25.9875	25.9233	26.138
570	25.9235	25.9306	25.9506	25.8792	26.109
571	25.8969	25.9639	25.9425	25.8654	26.1374
572	25.8825	25.9089	25.9224	25.8742	26.1075
573	25.9137	25.8911	25.8873	25.8707	26.0757
574	25.8403	25.9061	25.8928	25.8367	26.096
575	25.8584	25.8808	25.9292	25.8466	26.0885
576	25.8424	25.9236	25.8497	25.8456	26.0703
577	25.8567	25.8516	25.8557	25.8083	26.0495
578	25.855	25.8652	25.8277	25.8049	26.0117
579	25.8023	25.8808	25.8557	25.815	26.0393
580	25.8121	25.8483	25.8557	25.7737	26.0753
581	25.7934	25.8066	25.8064	25.7957	26.0261
582	25.7955	25.8052	25.8344	25.7347	26.0287
583	25.7539	25.7878	25.7738	25.7521	26.057
584	25.7653	25.8025	25.8195	25.7433	26.0073
585	25.7511	25.8078	25.7636	25.7518	26.0089
586	25.7714	25.7948	25.774	25.787	25.964
587	25.7329	25.7771	25.7526	25.7015	26.0038
588	25.7147	25.8145	25.7609	25.6636	25.991
589	25.7221	25.7336	25.813	25.678	25.9837
590	25.7	25.8243	25.7384	25.707	26.0028
591	25.7308	25.7449	25.7181	25.707	25.9716
592	25.726	25.7349	25.7497	25.6832	25.9905
593	25.7046	25.7391	25.7358	25.6518	25.964
594	25.7352	25.7232	25.7087	25.643	25.9671
595	25.6738	25.737	25.7143	25.6471	25.9401
596	25.6822	25.6989	25.7244	25.6567	26.0045
597	25.6729	25.6946	25.7115	25.6661	25.9453
598	25.6954	25.727	25.6782	25.6259	25.9585
599	25.6796	25.7248	25.6663	25.6276	25.9485
600	25.632	25.6885	25.6681	25.6221	25.9716
601	25.6884	25.7144	25.6672	25.6056	25.9868
602	25.6493	25.6926	25.6961	25.6512	25.9436
603	25.6513	25.6933	25.6951	25.5969	25.9301
604	25.642	25.658	25.6495	25.6099	25.9217
605	25.6165	25.6744	25.6632	25.5692	25.9716
606	25.6103	25.6602	25.6455	25.6933	25.9709
607	25.6178	25.6804	25.652	25.6075	25.9294
608	25.6431	25.6825	25.6582	25.5784	25.9837
609	25.5883	25.6941	25.6358	25.5846	25.9567
610	25.6125	25.6716	25.6524	25.5463	25.9636
611	25.6588	25.6628	25.6532	25.5889	25.9239
612	25.5981	25.6825	25.667	25.609	25.9217
613	25.5767	25.6584	25.6322	25.547	25.9301
614	25.5973	25.616	25.6355	25.5846	25.9217
615	25.591	25.657	25.6632	25.5397	25.8981
616	25.6178	25.6624	25.6045	25.5242	25.9188
617	25.5925	25.6306	25.631	25.5424	25.8641
618	25.5379	25.6836	25.6219	25.5422	25.8938
619	25.6001	25.6294	25.6161	25.568	25.8956
620	25.6115	25.6529	25.631	25.5463	25.9304
621	25.591	25.592	25.6054	25.5542	25.8981
622	25.5621	25.617	25.6006	25.5431	25.9509
623	25.5721	25.5937	25.6203	25.5374	25.9094
624	25.5562	25.6072	25.6108	25.5132	25.9019
625	25.5264	25.6116	25.6005	25.5422	25.963
626	25.5487	25.6307	25.5591	25.5109	25.8852
627	25.551	25.5765	25.6002	25.5156	25.8936
628	25.5404	25.6406	25.5635	25.5889	25.8943
629	25.5425	25.5951	25.585	25.5496	25.8979
630	25.5692	25.5944	25.5815	25.5463	25.8981
631	25.5431	25.579	25.6095	25.5123	25.9167
632	25.5181	25.6098	25.5881	25.5051	25.877
633	25.5112	25.5693	25.5691	25.5039	25.9424
634	25.5139	25.6339	25.5801	25.5221	25.9019
635	25.4802	25.5674	25.5812	25.5011	25.901
636	25.5137	25.575	25.585	25.5126	25.8585
637	25.5198	25.5869	25.5881	25.4696	25.883
638	25.5356	25.6184	25.6027	25.4713	25.9204
639	25.468	25.6142	25.5497	25.488	25.8803
640	25.5001	25.5674	25.5812	25.5011	25.8558
641	25.5214	25.5949	25.5579	25.474	25.8678
642	25.5151	25.5698	25.5801	25.4841	25.8753
643	25.4895	25.5528	25.5499	25.4854	25.8684
644	25.5305	25.5584	25.5513	25.4653	25.8616
645	25.4973	25.5549	25.5453	25.4841	25.8545
646	25.4745	25.5924	25.5383	25.4706	25.8708
647	25.5199	25.5561	25.5306	25.4503	25.901
648	25.5139	25.5565	25.5235	25.4584	25.8895
649	25.5051	25.5332	25.5203	25.4728	25.8541
650	25.5111	25.5356	25.4998	25.4826	25.8507
651	25.4524	25.5614	25.5248	25.4809	25.8678
652	25.5028	25.564	25.5238	25.4529	25.8666
653	25.4728	25.5584	25.5578	25.4672	25.8207
654	25.4995	25.5555	25.5034	25.4421	25.8769
655	25.4945	25.5709	25.5585	25.4678	25.8703
656	25.4534	25.5302	25.5146	25.4413	25.8811
657	25.4656	25.532	25.552	25.4475	25.8397
658	25.4802	25.5555	25.5144	25.4494	25.8866
659	25.4885	25.5357	25.5226	25.4459	25.8471
660	25.4842	25.538	25.5255	25.4397	25.8622
661	25.4842	25.5069	25.5881	25.488	25.8803
662	25.467	25.5345	25.5011	25.4424	25.8188
663	25.4524	25.5471	25.489	25.4167	25.8658
664	25.4475	25.5218	25.5419	25.521	25.8234
665	25.4842	25.5357	25.5289	25.4528	25.8796
666	25.4656	25.5351	25.5364	25.4421	25.8979
667	25.4842	25.5341	25.4987	25.4285	25.8385
668	25.4404	25.5658	25.5003	25.4022	25.8471
669	25.4502	25.5145	25.5073	25.4037	25.9094
670	25.467	25.5357	25.5146	25.4075	25.867
671	25.4842	25.5258	25.5016	25.4318	25.8811
672	25.4725	25.5327	25.4939	25.4397	25.9018
673	25.4651	25.5145	25.5249	25.3933	25.8263
674	25.4359	25.5032	25.5601	25.4053	25.8801
675	25.468	25.5083	25.5383	25.4421	25.8811
676	25.4656	25.5111	25.4954	25.4352	25.8886
677	25.4656	25.5356	25.4771	25.4075	25.8449
678	25.4247	25.5447	25.5215	25.385	25.8317
679	25.4271	25.5182	25.506	25.4486	25.8678
680	25.4156	25.5149	25.5005	25.4202	25.82
681	25.5028	25.5068	25.4859	25.4317	25.8417
682	25.4656	25.5149	25.5003	25.4233	25.8449
683	25.4284	25.5716	25.4721	25.4547	25.8541
684	25.4375	25.5167	25.4805	25.4265	25.8442
685	25.4485	25.4788	25.5039	25.4127	25.833
686	25.4588	25.5238	25.506	25.3722	25.8703
687	25.448	25.5135	25.4954	25.396	25.8131
688	25.4581	25.4942	25.4987	25.4062	25.8263
689	25.45	25.4942	25.5345	25.4075	25.8678
690	25.4042	25.4835	25.451	25.3897	25.8263
691	25.4118	25.5052	25.5146	25.4211	25.8401
692	25.4298	25.5119	25.4987	25.4062	25.8471
693	25.4465	25.4894	25.4739	25.4194	25.8528
694	25.4226	25.4926	25.4721	25.3792	25.8589
695	25.4085	25.4938	25.4739	25.3865	25.8603
696	25.4184	25.5037	25.5047	25.3931	25.8134
697	25.4347	25.4843	25.5154	25.4075	25.8601
698	25.467	25.4938	25.4935	25.3865	25.8263
699	25.417	25.5509	25.4896	25.3673	25.8803
700	25.4098	25.4813	25.4447	25.4037	25.8254
701	25.3906	25.4813	25.5198	25.379	25.8709
702	25.3916	25.4696	25.4524	25.3749	25.7974
703	25.4418	25.4634	25.5047	25.3556	25.8539
704	25.4122	25.5149	25.5003	25.3695	25.8207
705	25.4314	25.5261	25.4555	25.4149	25.8188
706	25.4388	25.5068	25.4555	25.3992	25.8188
707	25.4042	25.4804	25.4823	25.3706	25.8263
708	25.3943	25.4513	25.4995	25.3771	25.8471
709	25.4122	25.4843	25.4618	25.396	25.8346
710	25.4418	25.4651	25.4611	25.4107	25.8176
711	25.4064	25.4894	25.5005	25.3654	25.8159
712	25.4113	25.5001	25.4859	25.3845	25.8396
713	25.447	25.4716	25.4874	25.3598	25.7976
714	25.447	25.4542	25.4718	25.3792	25.833
715	25.3909	25.4617	25.4825	25.3745	25.8055
716	25.3737	25.4478	25.4844	25.3616	25.8337
717	25.429	25.4522	25.4939	25.3937	25.8082
718	25.4247	25.5135	25.4486	25.3956	25.8429
719	25.3979	25.487	25.4595	25.3624	25.7847
720	25.3719	25.4722	25.4896	25.4106	25.8265
721	25.3909	25.4626	25.4401	25.3724	25.7791
722	25.3918	25.4728	25.4503	25.3763	25.8475
723	25.4069	25.4719	25.4726	25.3607	25.8188
724	25.4183	25.4682	25.4425	25.3495	25.7847
725	25.4074	25.4728	25.4939	25.3445	25.8539
726	25.4111	25.4682	25.4644	25.3556	25.8263
727	25.3909	25.4442	25.4425	25.358	25.8263
728	25.4109	25.4508	25.5034	25.3624	25.8289
729	25.379	25.4959	25.45	25.3803	25.8055
730	25.4149	25.514	25.4723	25.3529	25.8055
731	25.3725	25.4716	25.5513	25.3749	25.8471
732	25.382	25.4302	25.4611	25.357	25.8055
733	25.3581	25.4911	25.4723	25.3454	25.8183
734	25.352	25.4513	25.4572	25.379	25.7847
735	25.377	25.4894	25.4507	25.379	25.8313
736	25.3674	25.4478	25.4739	25.3654	25.824
737	25.3771	25.5032	25.4285	25.3478	25.8123
738	25.3656	25.4677	25.4524	25.3687	25.833
739	25.417	25.4487	25.4428	25.3511	25.8263
740	25.3943	25.4217	25.4896	25.3538	25.7974
741	25.4152	25.4839	25.4314	25.3865	25.8143
742	25.3906	25.4626	25.4825	25.3654	25.8068
743	25.3861	25.4724	25.4601	25.337	25.8183
744	25.3916	25.4522	25.4223	25.337	25.7987
745	25.3653	25.4302	25.4656	25.3605	25.7847
746	25.4328	25.4511	25.4397	25.337	25.8218
747	25.3737	25.4843	25.4739	25.3425	25.8496
748	25.3657	25.4651	25.4309	25.3531	25.8046
749	25.373	25.4677	25.4529	25.3445	25.8055
750	25.3517	25.4607	25.451	25.3396	25.8393
751	25.4033	25.4504	25.4585	25.3477	25.8105
752	25.3683	25.4885	25.4916	25.4075	25.8471
753	25.3906	25.4385	25.4291	25.3018	25.8678
754	25.3774	25.4192	25.4634	25.3053	25.7751
755	25.3552	25.4279	25.4442	25.358	25.8332
756	25.379	25.4584	25.4271	25.384	25.8263
757	25.3774	25.4665	25.4309	25.358	25.8263
758	25.4042	25.4337	25.4384	25.3469	25.7846
759	25.3764	25.4442	25.4529	25.3478	25.771
760	25.3614	25.4261	25.4507	25.3396	25.824
761	25.3653	25.4179	25.4604	25.337	25.8263
762	25.3326	25.444	25.4075	25.3233	25.7847
763	25.3774	25.4489	25.4155	25.3688	25.7847
764	25.4033	25.4716	25.4184	25.3117	25.8055
765	25.3441	25.4261	25.4643	25.3258	25.8143
766	25.3364	25.4684	25.4314	25.3233	25.7847
767	25.3531	25.4302	25.4321	25.3425	25.8182
768	25.3718	25.4763	25.4314	25.3413	25.8186
769	25.371	25.4702	25.419	25.3284	25.7847
770	25.3733	25.4584	25.4647	25.3538	25.8603
771	25.3737	25.4312	25.4292	25.3307	25.7975
772	25.4101	25.4671	25.4231	25.3405	25.7847
773	25.3504	25.4677	25.437	25.3396	25.8182
774	25.3683	25.4302	25.4228	25.3235	25.8396
775	25.3648	25.4513	25.4053	25.337	25.7772
776	25.3663	25.4053	25.4122	25.3403	25.7576
777	25.3687	25.465	25.4309	25.3359	25.7572
778	25.3443	25.4508	25.4187	25.3202	25.7768
779	25.4069	25.4513	25.4193	25.3159	25.8055
780	25.3545	25.4234	25.46	25.3323	25.8055
781	25.3531	25.4513	25.436	25.3337	25.7847
782	25.3531	25.4267	25.4508	25.3259	25.7639
783	25.3495	25.4078	25.4152	25.3454	25.798
784	25.3648	25.4298	25.4644	25.3194	25.8055
785	25.3448	25.4478	25.4271	25.3405	25.7768
786	25.3683	25.4522	25.4173	25.3531	25.7639
787	25.3726	25.4086	25.4309	25.3203	25.7614
788	25.3494	25.4069	25.4187	25.3405	25.7639
789	25.3936	25.4179	25.4397	25.3346	25.7847
790	25.3765	25.422	25.4339	25.3163	25.7751
791	25.3223	25.4295	25.4075	25.358	25.7847
792	25.3531	25.4461	25.4016	25.3844	25.7912
793	25.3772	25.4215	25.4309	25.3328	25.8263
794	25.3353	25.4179	25.4165	25.3117	25.786
795	25.3551	25.4251	25.451	25.3268	25.7741
796	25.3337	25.4595	25.3973	25.3443	25.7426
797	25.3413	25.4296	25.4271	25.3194	25.7431
798	25.3653	25.4424	25.432	25.3073	25.7847
799	25.3427	25.4469	25.415	25.3301	25.7639
800	25.3456	25.4312	25.4442	25.3194	25.7542
801	25.3119	25.404	25.4214	25.309	25.7668
802	25.3353	25.4391	25.431	25.3179	25.7149
803	25.3527	25.4215	25.4309	25.3405	25.7772
804	25.3289	25.4724	25.4292	25.3159	25.7565
805	25.3353	25.4091	25.3786	25.2746	25.7368
806	25.3309	25.4511	25.438	25.3205	25.8177
807	25.3653	25.4215	25.4078	25.3024	25.7725
808	25.3531	25.4067	25.4144	25.2889	25.8289
809	25.3531	25.4314	25.4039	25.3193	25.7772
810	25.3175	25.4105	25.3884	25.3186	25.7431
811	25.3906	25.4093	25.4078	25.3073	25.7639
812	25.3353	25.4232	25.4099	25.3318	25.7118
813	25.3252	25.4302	25.4216	25.2749	25.7639
814	25.354	25.4091	25.4401	25.3497	25.7837
815	25.3274	25.4522	25.4152	25.3122	25.7847
816	25.3798	25.3986	25.4425	25.297	25.7639
817	25.329	25.3902	25.3926	25.3074	25.7576
818	25.3288	25.4215	25.4078	25.358	25.7875
819	25.3071	25.4208	25.4094	25.2925	25.7369
820	25.3309	25.4584	25.4291	25.3443	25.7401
821	25.3527	25.4215	25.4524	25.2949	25.7431
822	25.3223	25.4511	25.4122	25.3022	25.7357
823	25.3298	25.4095	25.4216	25.2636	25.7431
824	25.3504	25.4007	25.4168	25.3095	25.7494
825	25.3263	25.3769	25.3884	25.3382	25.7375
826	25.3504	25.4093	25.4094	25.358	25.7847
827	25.3514	25.4485	25.4216	25.2753	25.7765
828	25.3683	25.3896	25.4309	25.2953	25.7405
829	25.2913	25.3968	25.4214	25.2691	25.7222
830	25.3223	25.3896	25.4069	25.2775	25.7139
831	25.3203	25.4095	25.386	25.3167	25.7847
832	25.3718	25.3995	25.431	25.3163	25.7354
833	25.3036	25.4406	25.3884	25.2953	25.7668
834	25.3215	25.4105	25.4078	25.2983	25.7431
835	25.3504	25.3891	25.4001	25.293	25.8055
836	25.3263	25.3875	25.4078	25.3763	25.7222
837	25.3252	25.4053	25.3951	25.3202	25.7339
838	25.3337	25.4302	25.4232	25.3233	25.7847
839	25.3765	25.3884	25.4168	25.3346	25.7576
840	25.3032	25.4167	25.4056	25.2808	25.7222
841	25.3213	25.4095	25.3742	25.3495	25.7198
842	25.3167	25.3843	25.4144	25.2976	25.7431
843	25.3298	25.4093	25.4094	25.2923	25.7461
844	25.3248	25.4511	25.3854	25.3179	25.7014
845	25.3323	25.4022	25.4099	25.2902	25.7368
846	25.3167	25.4037	25.3649	25.3338	25.7295
847	25.3288	25.4179	25.4087	25.3057	25.7146
848	25.3288	25.4007	25.3715	25.309	25.7431
849	25.3718	25.4261	25.4486	25.3213	25.7765
850	25.3252	25.4102	25.3863	25.2828	25.7584
851	25.3175	25.4179	25.4074	25.2613	25.7154
852	25.3274	25.4239	25.4187	25.2861	25.7561
853	25.3223	25.3879	25.3957	25.2862	25.7306
854	25.3504	25.4056	25.4524	25.2756	25.7354
855	25.3364	25.3878	25.4094	25.2925	25.8055
856	25.3147	25.4056	25.4214	25.2877	25.6911
857	25.352	25.4105	25.373	25.2788	25.7431
858	25.3229	25.3995	25.3879	25.2983	25.7357
859	25.3263	25.4513	25.349	25.257	25.7222
860	25.3119	25.3673	25.3939	25.2981	25.7222
861	25.3569	25.4478	25.3745	25.3346	25.7639
862	25.3119	25.3879	25.4056	25.2772	25.7431
863	25.3337	25.4196	25.372	25.2786	25.7079
864	25.3103	25.3966	25.3999	25.2862	25.7565
865	25.298	25.4086	25.4078	25.2901	25.7154
866	25.3288	25.4208	25.4214	25.3179	25.7222
867	25.3531	25.4251	25.3841	25.2983	25.7346
868	25.3018	25.4267	25.3646	25.3159	25.7565
869	25.2849	25.3875	25.4184	25.3004	25.7373
870	25.2876	25.3881	25.3736	25.297	25.7146
871	25.3242	25.3979	25.3785	25.3185	25.7094
872	25.3435	25.4105	25.3879	25.2786	25.7222
873	25.3068	25.3986	25.3958	25.2949	25.7014
874	25.3036	25.3756	25.3785	25.265	25.7222
875	25.3718	25.3748	25.3785	25.2974	25.7357
876	25.3633	25.4215	25.3951	25.3338	25.7087
877	25.3036	25.3916	25.4094	25.2902	25.6931
878	25.2814	25.4178	25.3652	25.2823	25.7349
879	25.3633	25.3816	25.3802	25.2874	25.7847
880	25.3457	25.4006	25.3785	25.2974	25.7431
881	25.3139	25.4485	25.3884	25.2927	25.7431
882	25.3223	25.3811	25.4216	25.2714	25.7639
883	25.3298	25.3847	25.3547	25.2706	25.7222
884	25.3082	25.3843	25.3989	25.2778	25.7076
885	25.3235	25.3891	25.3951	25.2766	25.7847
886	25.298	25.3818	25.4094	25.293	25.7222
887	25.2926	25.3976	25.3906	25.2423	25.7071
888	25.2933	25.3664	25.3805	25.252	25.7222
889	25.3223	25.3896	25.397	25.2738	25.7149
890	25.3353	25.388	25.3785	25.2569	25.7014
891	25.3252	25.3607	25.4056	25.2695	25.7003
892	25.3039	25.397	25.3957	25.2496	25.7079
893	25.2934	25.3857	25.402	25.2688	25.7014
894	25.2826	25.3986	25.3961	25.2981	25.6939
895	25.3245	25.3896	25.3662	25.2917	25.7357
896	25.3032	25.3965	25.3656	25.2811	25.7222
897	25.3353	25.3811	25.3841	25.2848	25.6745
898	25.284	25.3857	25.388	25.355	25.7006
899	25.3479	25.4005	25.3584	25.2847	25.7012
900	25.3146	25.3968	25.4149	25.2665	25.7161
901	25.316	25.3664	25.3652	25.2861	25.7629
902	25.3325	25.3875	25.4152	25.3194	25.7014
903	25.3147	25.3999	25.4013	25.2861	25.6955
904	25.3013	25.3815	25.4074	25.2942	25.6939
905	25.2881	25.3845	25.3626	25.2925	25.6658
906	25.3223	25.3673	25.3934	25.2788	25.6941
907	25.3071	25.4005	25.3863	25.2862	25.7357
908	25.3131	25.4186	25.3643	25.2731	25.7216
909	25.298	25.3858	25.4144	25.27	25.716
910	25.2905	25.4402	25.3542	25.2652	25.6931
911	25.2794	25.3875	25.3736	25.3159	25.6867
912	25.316	25.3995	25.3791	25.2714	25.7164
913	25.298	25.3586	25.3735	25.3018	25.7516
914	25.3017	25.3976	25.3565	25.3477	25.7014
915	25.2814	25.4056	25.3863	25.2925	25.6955
916	25.3428	25.3713	25.3906	25.2828	25.7561
917	25.3046	25.383	25.4428	25.2766	25.6806
918	25.2885	25.404	25.3509	25.2927	25.7149
919	25.3028	25.3707	25.3772	25.3117	25.6941
920	25.3091	25.4306	25.3573	25.2731	25.7014
921	25.2876	25.3795	25.3884	25.2504	25.7222
922	25.3337	25.4314	25.3999	25.335	25.6941
923	25.3046	25.3686	25.3786	25.2665	25.7222
924	25.2905	25.3884	25.3872	25.2927	25.7014
925	25.3119	25.3875	25.3785	25.3024	25.7222
926	25.3147	25.3707	25.3663	25.2976	25.6944
927	25.2709	25.3764	25.3521	25.2363	25.6867
928	25.2835	25.3811	25.3879	25.2485	25.6796
929	25.3119	25.3796	25.3952	25.2925	25.7295
930	25.3139	25.4056	25.3736	25.293	25.7014
931	25.3223	25.4053	25.3521	25.2847	25.6878
932	25.2794	25.3795	25.3434	25.2714	25.6795
933	25.2942	25.3769	25.3643	25.2671	25.6806
934	25.2876	25.3607	25.3509	25.2637	25.7149
935	25.283	25.367	25.4442	25.2569	25.7222
936	25.3325	25.3711	25.3645	25.2746	25.6658
937	25.2878	25.3769	25.3646	25.2651	25.6745
938	25.2878	25.3772	25.4094	25.2764	25.6939
939	25.2941	25.3756	25.3825	25.2343	25.7222
940	25.2866	25.3428	25.3643	25.2877	25.6871
941	25.3325	25.4053	25.3866	25.325	25.6941
942	25.3119	25.3875	25.3837	25.2847	25.6597
943	25.2849	25.3673	25.3643	25.2496	25.6743
944	25.316	25.3812	25.3626	25.3233	25.687
945	25.27	25.3789	25.3358	25.309	25.7014
946	25.2735	25.388	25.333	25.3243	25.6721
947	25.309	25.383	25.4013	25.2492	25.7354
948	25.2955	25.3669	25.3626	25.2604	25.6316
949	25.2607	25.3845	25.3759	25.2911	25.7014
950	25.2948	25.3398	25.3434	25.255	25.674
951	25.2941	25.4216	25.4013	25.2536	25.7357
952	25.2794	25.3775	25.3324	25.2575	25.6806
953	25.3323	25.3784	25.438	25.2765	25.6731
954	25.298	25.4192	25.3841	25.2637	25.6939
955	25.3119	25.3565	25.3626	25.2358	25.6662
956	25.3409	25.3845	25.3455	25.2911	25.6806
957	25.2765	25.3637	25.3565	25.247	25.6536
958	25.307	25.4053	25.3466	25.2861	25.6631
959	25.3223	25.3896	25.3756	25.2528	25.7149
960	25.2523	25.379	25.367	25.2811	25.6806
961	25.2765	25.3881	25.3545	25.2293	25.6806
962	25.307	25.3637	25.3584	25.2616	25.7212
963	25.3071	25.3453	25.3866	25.2616	25.6939
964	25.312	25.3675	25.3663	25.2795	25.6731
965	25.3086	25.3902	25.3951	25.2949	25.6795
966	25.2878	25.3471	25.3521	25.265	25.6733
967	25.2913	25.4062	25.3584	25.276	25.6808
968	25.3139	25.3601	25.3786	25.277	25.708
969	25.3325	25.3664	25.3521	25.248	25.6525
970	25.3428	25.3648	25.3572	25.2788	25.6806
971	25.3023	25.3588	25.3431	25.2883	25.6735
972	25.3046	25.4095	25.3663	25.2738	25.6449
973	25.284	25.3607	25.3257	25.2716	25.7076
974	25.2735	25.383	25.3866	25.2714	25.6534
975	25.2735	25.3691	25.3736	25.2695	25.6806
976	25.3223	25.3439	25.3745	25.3117	25.7014
977	25.3017	25.4093	25.3565	25.265	25.6817
978	25.307	25.3607	25.3652	25.2742	25.6806
979	25.2866	25.383	25.367	25.2738	25.6721
980	25.2607	25.3707	25.333	25.2585	25.6525
981	25.3018	25.3462	25.4271	25.2956	25.6525
982	25.2997	25.3618	25.3405	25.2666	25.6743
983	25.2814	25.3845	25.3745	25.255	25.6733
984	25.3147	25.3757	25.3643	25.2561	25.6867
985	25.3036	25.3641	25.3545	25.2499	25.6733
986	25.2709	25.3466	25.3645	25.2613	25.6282
987	25.2625	25.4129	25.3585	25.2949	25.7975
988	25.3139	25.3607	25.3736	25.3284	25.6586
989	25.2955	25.4053	25.3498	25.276	25.6731
990	25.3147	25.4056	25.369	25.2598	25.6806
991	25.2913	25.358	25.3431	25.3024	25.6389
992	25.329	25.3812	25.3649	25.26	25.6525
993	25.2933	25.3785	25.367	25.2811	25.6524
994	25.3071	25.4261	25.3736	25.2665	25.6597
995	25.298	25.3665	25.3736	25.2652	25.6906
996	25.25	25.3843	25.3434	25.2484	25.6239
997	25.2726	25.3675	25.3587	25.2651	25.7014
998	25.2814	25.383	25.3502	25.2509	25.6536
999	25.2861	25.3637	25.369	25.2484	25.6887
1000	25.2876	25.3641	25.3798	25.2541	25.6867
1001	25.2871	25.3681	25.4001	25.2981	25.6867
1002	25.2735	25.3648	25.3649	25.3186	25.6806
1003	25.263	25.3769	25.378	25.2666	25.6295
1004	25.2735	25.3665	25.3542	25.278	25.6389
1005	25.2706	25.379	25.3786	25.2691	25.6733
1006	25.3046	25.3669	25.3643	25.2949	25.6389
1007	25.2608	25.387	25.4007	25.2671	25.6389
1008	25.263	25.4102	25.3785	25.2485	25.6389
1009	25.2875	25.3667	25.3425	25.2637	25.6525
1010	25.2881	25.3871	25.3559	25.2927	25.6316
1011	25.2914	25.3839	25.3649	25.2738	25.6806
